proc_tag,auth_tag
P:7876237,S:5748
P:7891190,S:5008
P:7726537,S:5535
P:7728634,S:2331
P:7731585,S:2331
P:7733740,S:2331
P:7738826,S:5959
P:7740660,S:5982
P:7748825,S:5527
P:7749627,S:5527
P:7751915,S:5959
P:7756290,S:5959
P:7758371,S:1173
P:7778426,S:5535
P:7778476,S:5783
P:7783439,S:3396
P:7783495,S:5527
P:7784398,S:4981
P:7813539,S:5959
P:7813582,S:2331
P:7818807,S:1023
P:7824970,S:5988
P:7830845,S:2331
P:7833781,S:5535
P:7833786,S:1173
P:7834217,S:5959
P:7848800,S:5236
P:7852263,S:5973
P:7864739,S:5322
P:7876237,S:5535
P:7891190,S:581
P:7726537,S:5959
P:7728634,S:5322
P:7731585,S:5322
P:7733740,S:5322
P:7738826,S:5527
P:7740660,S:5990
P:7748825,S:5322
P:7749627,S:5352
P:7751915,S:2331
P:7756290,S:5322
P:7758371,S:3396
P:7778426,S:5959
P:7778476,S:5411
P:7783439,S:5959
P:7783495,S:5732
P:7784398,S:742
P:7813539,S:4560
P:7813582,S:5732
P:7818807,S:5557
P:7824970,S:2331
P:7830845,S:5322
P:7833781,S:3396
P:7833786,S:5535
P:7834217,S:2331
P:7848800,S:5502
P:7852263,S:22
P:7864739,S:5012
P:7876237,S:3396
P:7891190,S:5352
P:7726537,S:5929
P:7728634,S:5502
P:7731585,S:5502
P:7733740,S:677
P:7738826,S:2331
P:7740660,S:5627
P:7748825,S:5502
P:7749627,S:70
P:7751915,S:5322
P:7756290,S:5352
P:7758371,S:5959
P:7778426,S:5988
P:7778476,S:1173
P:7783439,S:2331
P:7783495,S:5236
P:7784398,S:5926
P:7813539,S:2331
P:7813582,S:5502
P:7818807,S:825
P:7824970,S:5352
P:7830845,S:5352
P:7833781,S:5527
P:7833786,S:3396
P:7834217,S:5322
P:7848800,S:5525
P:7852263,S:5926
P:7864739,S:374
P:7876237,S:5959
P:7891190,S:374
P:7726537,S:5732
P:7728634,S:374
P:7731585,S:374
P:7733740,S:5012
P:7738826,S:5322
P:7740660,S:5236
P:7748825,S:374
P:7749627,S:5236
P:7751915,S:5905
P:7756290,S:677
P:7758371,S:5352
P:7778426,S:2331
P:7778476,S:5748
P:7783439,S:5322
P:7783495,S:5012
P:7784398,S:825
P:7813539,S:5732
P:7813582,S:374
P:7818807,S:5929
P:7824970,S:5732
P:7830845,S:5905
P:7833781,S:5732
P:7833786,S:5527
P:7834217,S:5236
P:7848800,S:5985
P:7852263,S:5942
P:7864739,S:825
P:7876237,S:5322
P:7726537,S:5905
P:7728634,S:825
P:7731585,S:5924
P:7733740,S:5502
P:7738826,S:5732
P:7740660,S:5322
P:7748825,S:825
P:7749627,S:5502
P:7751915,S:5012
P:7756290,S:5502
P:7758371,S:5012
P:7778426,S:5352
P:7778476,S:5899
P:7783439,S:5236
P:7783495,S:5502
P:7784398,S:2331
P:7813539,S:5502
P:7813582,S:825
P:7818807,S:4545
P:7824970,S:374
P:7830845,S:5012
P:7833781,S:5502
P:7833786,S:5732
P:7834217,S:5502
P:7848800,S:5422
P:7852263,S:5783
P:7864739,S:5924
P:7876237,S:5352
P:7726537,S:5236
P:7728634,S:5924
P:7731585,S:6027
P:7733740,S:374
P:7738826,S:5012
P:7740660,S:5783
P:7748825,S:5523
P:7749627,S:374
P:7751915,S:5502
P:7756290,S:374
P:7758371,S:374
P:7778426,S:5732
P:7778476,S:5535
P:7783439,S:5502
P:7783495,S:374
P:7784398,S:5895
P:7813539,S:374
P:7813582,S:5985
P:7818807,S:22
P:7824970,S:825
P:7830845,S:5502
P:7833781,S:5523
P:7833786,S:5502
P:7834217,S:825
P:7848800,S:5666
P:7852263,S:5012
P:7864739,S:5985
P:7876237,S:5732
P:7726537,S:5525
P:7728634,S:1023
P:7731585,S:1023
P:7733740,S:825
P:7738826,S:5502
P:7740660,S:5535
P:7748825,S:5525
P:7749627,S:825
P:7751915,S:5985
P:7756290,S:825
P:7758371,S:825
P:7778426,S:5905
P:7778476,S:3396
P:7783439,S:374
P:7783495,S:825
P:7784398,S:5502
P:7813539,S:825
P:7813582,S:5942
P:7818807,S:5322
P:7824970,S:5523
P:7830845,S:374
P:7833781,S:5924
P:7833786,S:5523
P:7834217,S:5924
P:7848800,S:151
P:7852263,S:5525
P:7864739,S:285
P:7876237,S:70
P:7726537,S:5942
P:7728634,S:5942
P:7731585,S:285
P:7733740,S:5924
P:7738826,S:825
P:7740660,S:5894
P:7748825,S:5942
P:7749627,S:5523
P:7751915,S:6027
P:7756290,S:5523
P:7758371,S:5924
P:7778426,S:5236
P:7778476,S:5959
P:7783439,S:825
P:7783495,S:5523
P:7784398,S:1173
P:7813539,S:5985
P:7813582,S:5422
P:7818807,S:475
P:7824970,S:6027
P:7830845,S:5523
P:7833781,S:5525
P:7833786,S:5924
P:7834217,S:5525
P:7848800,S:5979
P:7852263,S:6027
P:7864739,S:5666
P:7876237,S:5971
P:7726537,S:5979
P:7728634,S:5533
P:7731585,S:1186
P:7733740,S:5942
P:7738826,S:5523
P:7740660,S:5929
P:7748825,S:5666
P:7749627,S:5525
P:7751915,S:1023
P:7756290,S:5924
P:7758371,S:5985
P:7778426,S:5012
P:7778476,S:5988
P:7783439,S:5924
P:7783495,S:5985
P:7784398,S:5012
P:7813539,S:5942
P:7813582,S:285
P:7818807,S:751
P:7824970,S:5422
P:7830845,S:5985
P:7833781,S:5985
P:7833786,S:5525
P:7834217,S:5985
P:7848800,S:3361
P:7852263,S:945
P:7864739,S:5585
P:7876237,S:5502
P:7726537,S:5533
P:7728634,S:5350
P:7731585,S:5926
P:7733740,S:742
P:7738826,S:1023
P:7740660,S:5585
P:7748825,S:1186
P:7749627,S:1023
P:7751915,S:5942
P:7756290,S:1023
P:7758371,S:6027
P:7778426,S:825
P:7778476,S:5527
P:7783439,S:1023
P:7783495,S:742
P:7784398,S:6027
P:7813539,S:285
P:7813582,S:742
P:7818807,S:1186
P:7824970,S:5557
P:7830845,S:1023
P:7833781,S:6027
P:7833786,S:5985
P:7834217,S:6027
P:7848800,S:5895
P:7852263,S:5990
P:7864739,S:5979
P:7876237,S:374
P:7726537,S:5895
P:7728634,S:5895
P:7731585,S:5533
P:7733740,S:5533
P:7738826,S:5979
P:7740660,S:5748
P:7748825,S:5926
P:7749627,S:5926
P:7751915,S:5422
P:7756290,S:5557
P:7758371,S:1023
P:7778426,S:5924
P:7778476,S:2331
P:7783439,S:5942
P:7783495,S:5585
P:7784398,S:470
P:7813539,S:742
P:7813582,S:5557
P:7818807,S:5979
P:7824970,S:5585
P:7830845,S:742
P:7833781,S:1023
P:7833786,S:6027
P:7834217,S:1023
P:7848800,S:4770
P:7852263,S:1023
P:7864739,S:5533
P:7876237,S:825
P:7726537,S:4770
P:7728634,S:4770
P:7731585,S:5895
P:7733740,S:5895
P:7738826,S:5533
P:7740660,S:5557
P:7748825,S:5979
P:7749627,S:5979
P:7751915,S:5666
P:7756290,S:5926
P:7758371,S:5422
P:7778426,S:5985
P:7778476,S:5322
P:7783439,S:285
P:7783495,S:5926
P:7784398,S:581
P:7813539,S:5557
P:7813582,S:1186
P:7818807,S:345
P:7824970,S:5926
P:7830845,S:5926
P:7833781,S:5942
P:7833786,S:1023
P:7834217,S:5666
P:7848800,S:5894
P:7852263,S:751
P:7864739,S:90
P:7876237,S:5927
P:7726537,S:5540
P:7728634,S:5008
P:7731585,S:5627
P:7733740,S:5627
P:7738826,S:1249
P:7740660,S:5988
P:7748825,S:5929
P:7749627,S:1249
P:7751915,S:5926
P:7756290,S:5979
P:7758371,S:5942
P:7778426,S:6027
P:7778476,S:5352
P:7783439,S:5926
P:7783495,S:5979
P:7784398,S:5748
P:7813539,S:1186
P:7813582,S:1249
P:7818807,S:5527
P:7824970,S:581
P:7830845,S:581
P:7833781,S:285
P:7833786,S:5942
P:7834217,S:5926
P:7848800,S:5953
P:7852263,S:5718
P:7864739,S:5350
P:7876237,S:1023
P:7726537,S:22
P:7728634,S:5894
P:7731585,S:4531
P:7733740,S:4545
P:7738826,S:5929
P:7740660,S:5008
P:7748825,S:5895
P:7749627,S:5895
P:7751915,S:5979
P:7756290,S:5533
P:7758371,S:1186
P:7778426,S:1023
P:7778476,S:5732
P:7783439,S:5979
P:7783495,S:5533
P:7784398,S:5899
P:7813539,S:5979
P:7813582,S:3361
P:7818807,S:5540
P:7824970,S:4770
P:7830845,S:4770
P:7833781,S:5557
P:7833786,S:5557
P:7834217,S:5533
P:7848800,S:22
P:7852263,S:475
P:7864739,S:4770
P:7876237,S:5979
P:7726537,S:5531
P:7728634,S:345
P:7731585,S:5008
P:7733740,S:4770
P:7738826,S:5895
P:7740660,S:5523
P:7748825,S:5627
P:7749627,S:5627
P:7751915,S:5533
P:7756290,S:5627
P:7758371,S:5926
P:7778426,S:5422
P:7778476,S:5905
P:7783439,S:5533
P:7783495,S:5350
P:7784398,S:4770
P:7813539,S:1249
P:7813582,S:5350
P:7818807,S:5502
P:7824970,S:5008
P:7830845,S:5008
P:7833781,S:5585
P:7833786,S:1186
P:7834217,S:1249
P:7848800,S:5531
P:7852263,S:5376
P:7864739,S:345
P:7876237,S:5533
P:7726537,S:5718
P:7728634,S:5953
P:7731585,S:345
P:7733740,S:5385
P:7738826,S:4531
P:7740660,S:5924
P:7748825,S:581
P:7749627,S:4531
P:7751915,S:4531
P:7756290,S:4770
P:7758371,S:5533
P:7778426,S:5557
P:7778476,S:677
P:7783439,S:5895
P:7783495,S:5627
P:7784398,S:5411
P:7813539,S:5350
P:7813582,S:4531
P:7818807,S:470
P:7824970,S:345
P:7830845,S:345
P:7833781,S:1186
P:7833786,S:5533
P:7834217,S:5895
P:7848800,S:3777
P:7852263,S:5350
P:7864739,S:5953
P:7876237,S:5895
P:7726537,S:5976
P:7728634,S:22
P:7731585,S:5531
P:7733740,S:5008
P:7738826,S:581
P:7740660,S:5666
P:7748825,S:5953
P:7749627,S:5385
P:7751915,S:4770
P:7756290,S:5008
P:7758371,S:5350
P:7778426,S:5585
P:7778476,S:5561
P:7783439,S:5627
P:7783495,S:581
P:7784398,S:5531
P:7813539,S:4531
P:7813582,S:5008
P:7818807,S:5976
P:7824970,S:5953
P:7830845,S:5953
P:7833781,S:5533
P:7833786,S:5929
P:7834217,S:345
P:7848800,S:4994
P:7852263,S:5953
P:7864739,S:22
P:7876237,S:581
P:7726537,S:4994
P:7728634,S:5531
P:7731585,S:5718
P:7733740,S:5540
P:7738826,S:5385
P:7740660,S:5350
P:7748825,S:22
P:7749627,S:5008
P:7751915,S:5008
P:7756290,S:5953
P:7758371,S:4531
P:7778426,S:1186
P:7778476,S:5012
P:7783439,S:4531
P:7783495,S:5008
P:7784398,S:945
P:7813539,S:5008
P:7813582,S:345
P:7818807,S:5988
P:7824970,S:22
P:7830845,S:5718
P:7833781,S:5929
P:7833786,S:5350
P:7834217,S:22
P:7848800,S:5537
P:7852263,S:4770
P:7864739,S:5531
P:7876237,S:5008
P:7726537,S:739
P:7728634,S:5718
P:7731585,S:5537
P:7733740,S:5718
P:7738826,S:22
P:7740660,S:5502
P:7748825,S:5718
P:7749627,S:345
P:7751915,S:345
P:7756290,S:5531
P:7758371,S:581
P:7778426,S:5979
P:7778476,S:5502
P:7783439,S:4770
P:7783495,S:5531
P:7784398,S:5352
P:7813539,S:345
P:7813582,S:5953
P:7818807,S:5531
P:7824970,S:5531
P:7830845,S:5537
P:7833781,S:5350
P:7833786,S:22
P:7834217,S:5531
P:7848800,S:475
P:7852263,S:5985
P:7864739,S:5718
P:7876237,S:345
P:7726537,S:5973
P:7728634,S:5976
P:7731585,S:475
P:7733740,S:3777
P:7738826,S:5531
P:7740660,S:5531
P:7748825,S:5976
P:7749627,S:22
P:7751915,S:5953
P:7756290,S:5718
P:7758371,S:35
P:7778426,S:5533
P:7778476,S:374
P:7783439,S:5008
P:7783495,S:4994
P:7784398,S:5008
P:7813539,S:5953
P:7813582,S:22
P:7818807,S:5783
P:7824970,S:5976
P:7830845,S:739
P:7833781,S:22
P:7833786,S:3777
P:7834217,S:5718
P:7848800,S:751
P:7852263,S:5502
P:7864739,S:5976
P:7876237,S:5953
P:7726537,S:751
P:7728634,S:5537
P:7731585,S:470
P:7733740,S:5537
P:7738826,S:5998
P:7740660,S:5985
P:7748825,S:4994
P:7749627,S:5718
P:7751915,S:22
P:7756290,S:5998
P:7758371,S:4770
P:7778426,S:5929
P:7778476,S:825
P:7783439,S:345
P:7783495,S:475
P:7784398,S:1023
P:7813539,S:22
P:7813582,S:5531
P:7818807,S:5666
P:7824970,S:5537
P:7830845,S:5990
P:7833781,S:3777
P:7833786,S:5976
P:7834217,S:5976
P:7848800,S:5529
P:7852263,S:739
P:7864739,S:5537
P:7876237,S:22
P:7726537,S:5529
P:7728634,S:5990
P:7731585,S:5967
P:7733740,S:5967
P:7738826,S:5990
P:7740660,S:22
P:7748825,S:475
P:7749627,S:3777
P:7751915,S:5531
P:7756290,S:5529
P:7758371,S:345
P:7778426,S:90
P:7778476,S:5924
P:7783439,S:5953
P:7783495,S:5529
P:7784398,S:5557
P:7813539,S:5531
P:7813582,S:3777
P:7818807,S:5350
P:7824970,S:475
P:7830845,S:751
P:7833781,S:5976
P:7833786,S:4994
P:7834217,S:5537
P:7848800,S:945
P:7852263,S:825
P:7864739,S:5990
P:7876237,S:5718
P:7726537,S:5967
P:7728634,S:5982
P:7731585,S:5982
P:7733740,S:945
P:7738826,S:945
P:7740660,S:5422
P:7748825,S:5973
P:7749627,S:4994
P:7751915,S:475
P:7756290,S:945
P:7758371,S:475
P:7778426,S:4531
P:7778476,S:5985
P:7783439,S:5531
P:7783495,S:5967
P:7784398,S:5953
P:7813539,S:3777
P:7813582,S:4994
P:7818807,S:5529
P:7824970,S:5973
P:7830845,S:5529
P:7833781,S:4994
P:7833786,S:5537
P:7834217,S:751
P:7848800,S:5982
P:7852263,S:5979
P:7864739,S:751
P:7876237,S:3777
P:7726537,S:945
P:7728634,S:945
P:7731585,S:4981
P:7733740,S:5982
P:7738826,S:5982
P:7740660,S:1186
P:7748825,S:5990
P:7749627,S:475
P:7751915,S:5973
P:7756290,S:5982
P:7758371,S:751
P:7778426,S:4545
P:7778476,S:6027
P:7783439,S:5976
P:7783495,S:1249
P:7784398,S:5783
P:7813539,S:4994
P:7813582,S:475
P:7818807,S:5985
P:7824970,S:751
P:7830845,S:90
P:7833781,S:5537
P:7833786,S:475
P:7834217,S:5529
P:7848800,S:677
P:7852263,S:5976
P:7864739,S:945
P:7876237,S:5976
P:7726537,S:5502
P:7731585,S:945
P:7733740,S:5531
P:7738826,S:5529
P:7740660,S:470
P:7748825,S:5529
P:7749627,S:5973
P:7751915,S:470
P:7756290,S:2331
P:7758371,S:5529
P:7778426,S:5385
P:7778476,S:1023
P:7783439,S:475
P:7784398,S:5561
P:7813539,S:475
P:7813582,S:470
P:7818807,S:4981
P:7824970,S:945
P:7833781,S:475
P:7833786,S:739
P:7834217,S:5982
P:7852263,S:5967
P:7864739,S:3777
P:7876237,S:470
P:7740660,S:5926
P:7748825,S:945
P:7749627,S:5529
P:7751915,S:5967
P:7758371,S:5967
P:7778426,S:5894
P:7778476,S:5942
P:7783439,S:5990
P:7813539,S:470
P:7813582,S:5990
P:7818807,S:285
P:7824970,S:4981
P:7833781,S:739
P:7833786,S:470
P:7834217,S:945
P:7852263,S:345
P:7876237,S:5529
P:7740660,S:374
P:7748825,S:677
P:7749627,S:5967
P:7751915,S:5982
P:7758371,S:945
P:7778426,S:5540
P:7778476,S:5422
P:7783439,S:945
P:7813539,S:5967
P:7813582,S:5967
P:7818807,S:5537
P:7833781,S:470
P:7833786,S:5990
P:7852263,S:5411
P:7876237,S:945
P:7740660,S:5352
P:7749627,S:581
P:7751915,S:4981
P:7758371,S:5982
P:7778426,S:22
P:7778476,S:285
P:7813539,S:5585
P:7813582,S:5585
P:7818807,S:5895
P:7833781,S:5990
P:7833786,S:751
P:7852263,S:5422
P:7876237,S:151
P:7740660,S:825
P:7758371,S:4981
P:7778426,S:5531
P:7778476,S:742
P:7818807,S:945
P:7833781,S:751
P:7833786,S:5982
P:7852263,S:5385
P:7740660,S:5976
P:7778426,S:5718
P:7778476,S:5666
P:7818807,S:5533
P:7833781,S:5982
P:7833786,S:5540
P:7852263,S:5523
P:7740660,S:945
P:7778426,S:3777
P:7778476,S:5557
P:7833781,S:5540
P:7852263,S:5533
P:7740660,S:5537
P:7778426,S:5976
P:7778476,S:5585
P:7852263,S:742
P:7740660,S:5895
P:7778426,S:5537
P:7778476,S:1186
P:7852263,S:3777
P:7740660,S:4770
P:7778426,S:475
P:7778476,S:5926
P:7852263,S:470
P:7740660,S:5533
P:7778426,S:5529
P:7778476,S:5979
P:7852263,S:5959
P:7778426,S:5967
P:7778476,S:5533
P:7852263,S:4994
P:7778426,S:945
P:7778476,S:1249
P:7852263,S:677
P:7778426,S:5982
P:7778476,S:5929
P:7852263,S:4545
P:7778426,S:5527
P:7778476,S:5350
P:7852263,S:5531
P:7778476,S:5895
P:7852263,S:5924
P:7778476,S:4531
P:7852263,S:5527
P:7778476,S:4545
P:7852263,S:3396
P:7778476,S:581
P:7852263,S:5529
P:7778476,S:4770
P:7852263,S:285
P:7778476,S:5385
P:7852263,S:70
P:7778476,S:5894
P:7852263,S:5537
P:7778476,S:345
P:7852263,S:5899
P:7778476,S:5953
P:7852263,S:90
P:7778476,S:22
P:7778476,S:5531
P:7778476,S:5718
P:7778476,S:3777
P:7778476,S:5976
P:7778476,S:4994
P:7778476,S:5537
P:7778476,S:475
P:7778476,S:470
P:7778476,S:5990
P:7778476,S:751
P:7778476,S:5529
P:7778476,S:945
P:7778476,S:5982
P:7778476,S:4981
P:7778476,S:3830
P:7893676,O:2
P:7894051,S:5352
P:7894065,S:475
P:7894078,S:475
P:7894108,S:5352
P:7894128,S:5557
P:7894167,O:55126
P:7894175,O:55126
P:7894267,S:581
P:7894326,O:55126
P:7894332,O:55126
P:7896100,S:825
P:7896126,S:5352
P:7896949,O:2
P:7896997,S:475
P:7897019,S:5982
P:7897053,S:4770
P:7897102,S:2331
P:7897127,O:2
P:7897203,O:55126
P:7897220,S:5666
P:7897262,S:5982
P:7897307,S:825
P:7897379,S:5322
P:7897390,S:5322
P:7897407,S:4525
P:7897415,S:4525
P:7897438,S:677
P:7898207,S:5976
P:7898273,S:5666
P:7898298,S:4560
P:7898307,S:677
P:7898422,S:5502
P:7898441,S:2331
P:7898470,S:5385
P:7898499,S:5376
P:7898502,S:5376
P:7898622,S:1249
P:7898682,S:825
P:7898900,S:4560
P:7898935,S:4770
P:7899245,S:6027
P:7899670,S:5350
P:7899762,O:55126
P:7899878,S:5012
P:7899921,S:5322
P:7899989,O:55126
P:7900029,O:55126
P:7900042,S:739
P:7900095,O:55126
P:7900190,S:2331
P:7900210,S:2331
P:7900230,S:2331
P:7900248,S:5976
P:7900420,S:825
P:7900926,S:677
P:7900938,S:5905
P:7901069,S:677
P:7901465,O:55126
P:7901812,S:1186
P:7901886,S:825
P:7901889,S:5376
P:7901896,S:5376
P:7901900,S:5376
P:7901921,S:5537
P:7901960,S:5422
P:7901966,S:475
P:7901982,S:475
P:7901995,S:475
P:7902014,S:475
P:7902040,S:475
P:7902061,S:5012
P:7902083,S:5012
P:7902139,S:825
P:7902285,O:55126
P:7902432,S:742
P:7902442,S:2331
P:7902750,S:2331
P:7902826,S:5012
P:7903055,S:4981
P:7903307,S:5783
P:7904034,S:5376
P:7904037,S:5376
P:7904077,S:581
P:7904188,S:5529
P:7904311,S:825
P:7904354,O:2
P:7904421,S:4531
P:7904570,O:55126
P:7904597,O:55126
P:7904603,O:55126
P:7904646,S:5376
P:7904654,S:825
P:7904890,S:5982
P:7904957,S:2331
P:7905006,S:2331
P:7905448,S:5895
P:7905504,O:2
P:7905577,S:5376
P:7905588,S:5376
P:7905636,S:5953
P:7905882,S:5525
P:7905906,S:5585
P:7905935,S:5585
P:7905946,S:5537
P:7905996,S:825
P:7906395,O:55126
P:7906436,O:2
P:7906634,O:2
P:7906757,S:825
P:7906787,S:475
P:7906830,S:5012
P:7906845,S:5535
P:7906884,S:5352
P:7908269,O:55126
P:7908356,S:5537
P:7908369,S:5537
P:7908538,S:2331
P:7908574,S:5905
P:7908703,S:825
P:7908929,S:5998
P:7909030,S:475
P:7909046,S:5535
P:7909057,S:5529
P:7909117,S:5783
P:7909247,S:825
P:7909402,S:5976
P:7909549,S:374
P:7910981,O:55126
P:7910993,O:55126
P:7911949,O:55126
P:7912022,S:2331
P:7912030,S:5905
P:7912054,S:5352
P:7912062,S:5352
P:7912070,S:2331
P:7912336,S:5585
P:7912480,O:55126
P:7912537,O:55126
P:7912590,S:5627
P:7912631,S:825
P:7912706,S:2331
P:7912717,S:2331
P:7912729,S:5322
P:7912871,S:5535
P:7912971,S:5502
P:7913076,S:5352
P:7913655,S:2331
P:7913693,S:5953
P:7913840,S:5012
P:7913861,S:677
P:7913989,S:5352
P:7914209,S:4531
P:7914231,S:825
P:7914315,S:1249
P:7914323,S:2331
P:7914398,S:475
P:7914448,S:475
P:7914609,S:2331
P:7914711,S:5627
P:7914719,S:475
P:7914734,S:677
P:7914763,S:5982
P:7914825,S:5376
P:7914886,O:55126
P:7914892,O:55126
P:7914991,S:581
P:7915065,S:1249
P:7915075,S:4981
P:7915356,S:5748
P:7915632,S:1186
P:7915645,S:5012
P:7915653,S:825
P:7915717,S:4770
P:7915748,S:2331
P:7915825,S:5953
P:7915848,S:5236
P:7916401,S:475
P:7916729,S:5783
P:7916732,S:677
P:7916749,S:90
P:7916807,S:5322
P:7917106,S:5537
P:7917120,S:4981
P:7917196,O:55126
P:7917285,S:581
P:7917305,O:55126
P:7917328,S:5537
P:7917347,O:55126
P:7917415,O:2
P:7917979,O:2
P:7918004,O:2
P:7918137,O:55126
P:7918321,S:6295
P:7918392,S:2331
P:7918445,S:5895
P:7918469,S:825
P:7918534,S:5718
P:7918560,S:2331
P:7918633,S:5985
P:7918647,O:2
P:7918759,S:1173
P:7918784,S:4770
P:7918805,S:1186
P:7918814,S:5008
P:7918861,S:5979
P:7918909,O:2
P:7918961,O:2
P:7919135,O:2
P:7919276,S:35
P:7919368,S:5533
P:7919384,S:5533
P:7919419,S:5012
P:7919426,S:475
P:7919449,S:5012
P:7919459,S:4981
P:7919597,O:55126
P:7919642,S:5942
P:7919700,S:5537
P:7919706,S:5008
P:7919712,S:5008
P:7919791,O:55126
P:7919941,O:55126
P:7919993,S:5783
P:7920009,S:677
P:7920015,O:2
P:7920023,O:2
P:7920199,S:1249
P:7920225,S:345
P:7920333,O:2
P:7920348,S:5988
P:7920383,O:55126
P:7920455,S:5236
P:7920461,S:1186
P:7920739,S:2331
P:7920742,S:2331
P:7920869,S:581
P:7920890,S:581
P:7920951,O:55126
P:7921173,S:5322
P:7921383,S:5905
P:7921398,S:581
P:7921401,S:5666
P:7921467,S:677
P:7921610,S:3396
P:7921808,S:5411
P:7922056,O:55126
P:7922175,O:55126
P:7922387,S:5783
P:7922775,O:2
P:7922968,S:90
P:7923001,S:470
P:7923385,S:1249
P:7924001,S:5905
P:7924022,O:55126
P:7924031,O:55126
P:7924039,O:55126
P:7924543,S:1249
P:7924549,S:5905
P:7924587,O:55126
P:7924591,O:55126
P:7924694,S:5959
P:7924711,S:4994
P:7924717,S:5352
P:7924939,S:5535
P:7924969,S:5012
P:7925061,S:5352
P:7925097,S:5748
P:7925192,S:5748
P:7925256,O:55126
P:7925393,S:5783
P:7925493,O:55126
P:7925873,O:55126
P:7925967,O:55126
P:7926023,O:55126
P:7926180,S:5627
P:7926186,S:5627
P:7926196,S:5959
P:7926199,S:1249
P:7926202,S:1173
P:7926546,S:5973
P:7926706,S:2331
P:7926716,S:2331
P:7926723,S:2331
P:7926738,S:2331
P:7926744,S:2331
P:7926750,S:2331
P:7926757,S:2331
P:7926977,O:55126
P:7927250,S:374
P:7927271,S:4981
P:7927283,S:2331
P:7927291,S:2331
P:7927304,S:5531
P:7927378,S:35
P:7927489,S:5322
P:7927614,O:55126
P:7927671,O:2
P:7927728,S:5748
P:7927734,S:4981
P:7927883,S:345
P:7928036,S:5979
P:7928162,S:5905
P:7928198,O:2
P:7929383,S:825
P:7930727,S:825
P:7931732,S:5748
P:7931911,S:5718
P:7932632,S:475
P:7933631,S:5982
P:7933709,O:55126
P:7933793,S:5012
P:7933829,S:4560
P:7934077,S:2331
P:7934083,S:2331
P:7934089,S:2331
P:7934095,S:2331
P:7934101,S:2331
P:7934107,S:2331
P:7934179,S:5783
P:7934515,S:2331
P:7934521,S:2331
P:7934550,O:55126
P:7934836,S:5352
P:7935111,S:2331
P:7935190,O:55126
P:7935204,O:55126
P:7935403,S:5533
P:7935688,S:825
P:7935757,S:5322
P:7935760,S:5982
P:7935770,S:5990
P:7935842,S:581
P:7936374,S:1249
P:7936394,O:55126
P:7954782,S:5012
P:7954801,S:825
P:7955202,S:475
P:7955414,S:5352
P:7955482,S:5627
P:7955823,S:2331
P:7955830,S:2331
P:7955852,S:2331
P:7955859,S:2331
P:7955866,S:2331
P:7955873,S:2331
P:7956405,S:5627
P:7956431,S:374
P:7956511,S:5537
P:7956736,O:55126
P:7957080,S:4770
P:7957169,O:55126
P:7957333,S:3806
P:7957695,S:5322
P:7957749,O:2
P:7957947,S:345
P:7958011,S:4531
P:7958119,S:677
P:7958123,S:3806
P:7958292,S:5422
P:7958598,O:2
P:7958629,S:475
P:7958926,S:5012
P:7959094,S:475
P:7959135,S:5990
P:7959188,O:55126
P:7959312,S:5422
P:7959425,O:2
P:7959473,S:5352
P:7959485,S:5352
P:7959951,O:55126
P:7959967,S:5352
P:7960283,O:2
P:7960312,S:5352
P:7960321,S:5352
P:7960384,O:55126
P:7960583,S:825
P:7960590,S:5748
P:7960910,S:4770
P:7960922,S:5352
P:7961149,O:55126
P:7961228,S:5783
P:7961238,S:1173
P:7961296,O:2
P:7961340,O:2
P:7961419,S:1249
P:7961802,S:5012
P:7961961,O:2
P:7962271,S:5537
P:7962455,O:55126
P:7962459,O:55126
P:7962539,S:475
P:7962597,S:3777
P:7962787,O:55126
P:7962802,O:55126
P:7962863,S:2331
P:7962870,S:2331
P:7962877,S:5527
P:7962939,S:5350
P:7963033,O:55126
P:7963329,S:1249
P:7963461,S:5537
P:7963877,S:2331
P:7963905,S:2331
P:7964364,S:5905
P:7964436,S:5376
P:7964451,S:5982
P:7964806,S:5350
P:7898682,S:581
P:7900042,S:5929
P:7901886,S:5627
P:7902432,S:825
P:7904311,S:5627
P:7905996,S:374
P:7906757,S:581
P:7909117,S:5627
P:7912054,S:374
P:7916401,S:4531
P:7917285,S:5905
P:7918633,S:5967
P:7921610,S:5748
P:7927883,S:5376
P:7928036,S:1249
P:7929383,S:5959
P:7964364,S:5376
P:7964436,S:742
P:7898682,S:374
P:7900042,S:5533
P:7902432,S:5008
P:7905996,S:581
P:7906757,S:5627
P:7909117,S:374
P:7912054,S:5008
P:7916401,S:5895
P:7917285,S:5953
P:7918633,S:5527
P:7921610,S:4770
P:7928036,S:5376
P:7929383,S:5350
P:7964436,S:5523
P:7898682,S:5627
P:7900042,S:5666
P:7902432,S:581
P:7905996,S:5783
P:7906757,S:5783
P:7909117,S:5352
P:7916401,S:742
P:7917285,S:5718
P:7918633,S:5352
P:7921610,S:6027
P:7929383,S:90
P:7964436,S:2331
P:7898682,S:5008
P:7900042,S:5236
P:7905996,S:5008
P:7906757,S:374
P:7909117,S:825
P:7916401,S:5012
P:7917285,S:4531
P:7918633,S:5525
P:7921610,S:5376
P:7929383,S:3806
P:7964436,S:5748
P:7898682,S:5352
P:7900042,S:5982
P:7905996,S:5352
P:7906757,S:5352
P:7909117,S:581
P:7916401,S:5502
P:7917285,S:5748
