source,target,etype
CD:204391,CP:2334374,autoria
CD:204391,CP:2334375,autoria
CD:204391,CP:2334377,autoria
CD:72442,CP:2334384,autoria
CD:178881,CP:2334388,autoria
CD:141513,CP:2334419,autoria
CD:141434,CP:2334425,autoria
CD:205476,CP:2334455,autoria
CD:178925,CP:2334457,autoria
CD:178876,CP:2334458,autoria
CD:204381,CP:2334459,autoria
CD:141411,CP:2334460,autoria
CO:78,CP:2334476,autoria
CO:78,CP:2334477,autoria
CO:253,CP:2334478,autoria
CO:78,CP:2334479,autoria
CO:78,CP:2334480,autoria
CO:78,CP:2334482,autoria
CD:105534,CP:2334535,autoria
CD:141470,CP:2334544,autoria
CD:160600,CP:2334560,autoria
CD:219585,CP:2334625,autoria
CD:160570,CP:2334646,autoria
CD:204380,CP:2334648,autoria
CD:204466,CP:2334671,autoria
CD:204564,CP:2334679,autoria
CD:204564,CP:2334680,autoria
CD:73788,CP:2334712,autoria
CD:204572,CP:2334724,autoria
CD:141555,CP:2334736,autoria
CD:62881,CP:2334749,autoria
CD:133439,CP:2334753,autoria
CD:204381,CP:2334772,autoria
CD:204381,CP:2334773,autoria
CD:204455,CP:2334780,autoria
CD:204384,CP:2334781,autoria
CD:204384,CP:2334782,autoria
CD:178916,CP:2334784,autoria
CD:204513,CP:2334802,autoria
CD:204513,CP:2334803,autoria
CD:204513,CP:2334804,autoria
CD:204513,CP:2334805,autoria
CD:204513,CP:2334806,autoria
CD:204513,CP:2334807,autoria
CD:204513,CP:2334808,autoria
CD:160542,CP:2334810,autoria
CD:219585,CP:2334818,autoria
CD:219585,CP:2334819,autoria
CO:60,CP:2334820,autoria
CD:164359,CP:2334821,autoria
CD:204556,CP:2334829,autoria
CD:204426,CP:2334854,autoria
CD:141488,CP:2334855,autoria
CD:219599,CP:2334859,autoria
CD:178887,CP:2334924,autoria
CD:178887,CP:2334925,autoria
CD:178887,CP:2334926,autoria
CD:178887,CP:2334928,autoria
CD:178887,CP:2334929,autoria
CD:178887,CP:2334930,autoria
CD:178887,CP:2334931,autoria
CD:204544,CP:2334932,autoria
CD:204544,CP:2334933,autoria
CD:204544,CP:2334934,autoria
CD:204491,CP:2334936,autoria
CD:204544,CP:2334937,autoria
CD:204572,CP:2334940,autoria
CD:204570,CP:2334950,autoria
CD:204570,CP:2334952,autoria
CD:204570,CP:2334953,autoria
CD:178921,CP:2334964,autoria
CD:160545,CP:2334965,autoria
CD:204365,CP:2334973,autoria
CD:62881,CP:2334974,autoria
CD:204391,CP:2334977,autoria
CD:204391,CP:2334978,autoria
CD:204391,CP:2334979,autoria
CD:204391,CP:2334980,autoria
CD:204513,CP:2334981,autoria
CD:204538,CP:2334982,autoria
CD:204377,CP:2334983,autoria
CD:152610,CP:2334984,autoria
CO:80,CP:2334985,autoria
CO:57,CP:2334986,autoria
CO:101131,CP:2334987,autoria
CO:80,CP:2334988,autoria
CO:57,CP:2334989,autoria
CD:204566,CP:2334991,autoria
CD:204528,CP:2334996,autoria
CD:204477,CP:2335001,autoria
CO:80,CP:2335002,autoria
CD:204535,CP:2335003,autoria
CD:204384,CP:2335004,autoria
CD:204384,CP:2335005,autoria
CD:204384,CP:2335006,autoria
CD:204384,CP:2335007,autoria
CD:160640,CP:2335008,autoria
CD:141411,CP:2335014,autoria
CD:204455,CP:2335016,autoria
CD:178970,CP:2335023,autoria
CD:204410,CP:2335035,autoria
CD:204391,CP:2335037,autoria
CD:204391,CP:2335038,autoria
CD:204391,CP:2335039,autoria
CD:220008,CP:2335041,autoria
CD:204473,CP:2335042,autoria
CD:204541,CP:2335043,autoria
CD:66179,CP:2335044,autoria
CD:204415,CP:2335048,autoria
CO:253,CP:2335059,autoria
CD:204573,CP:2335070,autoria
CD:204352,CP:2335079,autoria
CD:204383,CP:2335091,autoria
CD:204528,CP:2335092,autoria
CD:204426,CP:2335093,autoria
CD:204488,CP:2335094,autoria
CD:204566,CP:2335095,autoria
CD:214865,CP:2335097,autoria
CD:214865,CP:2335098,autoria
CD:204391,CP:2335100,autoria
CD:204391,CP:2335101,autoria
CD:204391,CP:2335102,autoria
CD:204391,CP:2335103,autoria
CD:204381,CP:2335111,autoria
CD:160598,CP:2335124,autoria
CD:73486,CP:2335125,autoria
CD:204448,CP:2335127,autoria
CD:204478,CP:2335138,autoria
CD:204365,CP:2335140,autoria
CD:160542,CP:2335147,autoria
CO:253,CP:2335150,autoria
CO:253,CP:2335151,autoria
CD:204383,CP:2335152,autoria
CD:191923,CP:2335158,autoria
CD:141470,CP:2335163,autoria
CD:204391,CP:2335173,autoria
CD:204391,CP:2335174,autoria
CD:204391,CP:2335175,autoria
CD:204391,CP:2335176,autoria
CD:204352,CP:2335178,autoria
CD:219592,CP:2335183,autoria
CD:204415,CP:2335184,autoria
CD:204506,CP:2335185,autoria
CD:204573,CP:2335188,autoria
CD:178829,CP:2335189,autoria
CD:178931,CP:2335190,autoria
CD:178884,CP:2335191,autoria
CD:214865,CP:2335193,autoria
CD:160542,CP:2335194,autoria
CD:116379,CP:2335196,autoria
CD:215044,CP:2335197,autoria
CD:204415,CP:2335205,autoria
CD:204518,CP:2335210,autoria
CD:141421,CP:2335222,autoria
CD:204426,CP:2335223,autoria
CD:160542,CP:2335224,autoria
CD:73466,CP:2335225,autoria
CD:133439,CP:2335226,autoria
CD:178981,CP:2335227,autoria
CD:204572,CP:2335230,autoria
CD:204541,CP:2335232,autoria
CD:204387,CP:2335233,autoria
CD:204415,CP:2335234,autoria
CD:204448,CP:2335237,autoria
CD:204391,CP:2335239,autoria
CD:204391,CP:2335240,autoria
CD:204391,CP:2335241,autoria
CD:204391,CP:2335242,autoria
CD:219599,CP:2335244,autoria
CD:178876,CP:2335245,autoria
CD:214865,CP:2335250,autoria
CD:214865,CP:2335252,autoria
CD:219568,CP:2335257,autoria
CD:219568,CP:2335258,autoria
CD:219568,CP:2335259,autoria
CD:74376,CP:2335264,autoria
CO:78,CP:2335266,autoria
CD:204524,CP:2335289,autoria
CD:204524,CP:2335291,autoria
CD:204524,CP:2335292,autoria
CD:204557,CP:2335296,autoria
CD:178924,CP:2335304,autoria
CD:204480,CP:2335319,autoria
CD:73788,CP:2335321,autoria
CD:204388,CP:2335327,autoria
CD:204388,CP:2335328,autoria
CD:74283,CP:2335343,autoria
CD:204471,CP:2335347,autoria
CD:204460,CP:2335354,autoria
CD:219599,CP:2335359,autoria
CD:74262,CP:2335360,autoria
CD:204495,CP:2335365,autoria
CD:160570,CP:2335366,autoria
CD:204437,CP:2335397,autoria
CD:139285,CP:2335400,autoria
CD:73441,CP:2335421,autoria
CD:204483,CP:2335477,autoria
CD:160592,CP:2335499,autoria
CD:160592,CP:2335503,autoria
CD:178970,CP:2335504,autoria
CO:78,CP:2335510,autoria
CD:204471,CP:2335513,autoria
CD:160592,CP:2335523,autoria
CD:204439,CP:2335525,autoria
CD:204439,CP:2335526,autoria
CD:204439,CP:2335527,autoria
CD:204439,CP:2335528,autoria
CD:204572,CP:2335554,autoria
CD:204437,CP:2335562,autoria
CD:160517,CP:2335577,autoria
CD:204494,CP:2335584,autoria
CD:122466,CP:2335590,autoria
CD:122466,CP:2335596,autoria
CD:204391,CP:2335611,autoria
CD:204391,CP:2335612,autoria
CD:204391,CP:2335613,autoria
CD:204473,CP:2335617,autoria
CD:204421,CP:2335621,autoria
CO:60,CP:2335625,autoria
CO:60,CP:2335626,autoria
CO:60,CP:2335627,autoria
CO:60,CP:2335628,autoria
CO:60,CP:2335629,autoria
CO:60,CP:2335630,autoria
CO:60,CP:2335631,autoria
CO:60,CP:2335633,autoria
CO:60,CP:2335634,autoria
CO:60,CP:2335635,autoria
CD:204565,CP:2335639,autoria
CD:204544,CP:2335644,autoria
CD:204544,CP:2335645,autoria
CD:204544,CP:2335646,autoria
CD:204544,CP:2335647,autoria
CD:204544,CP:2335648,autoria
CD:204544,CP:2335649,autoria
CD:204544,CP:2335650,autoria
CD:204544,CP:2335651,autoria
CD:204544,CP:2335652,autoria
CD:204544,CP:2335653,autoria
CD:178884,CP:2335654,autoria
CD:204416,CP:2335664,autoria
CD:143632,CP:2335680,autoria
CD:204471,CP:2335681,autoria
CD:204376,CP:2335683,autoria
CD:204391,CP:2335685,autoria
CD:178928,CP:2335686,autoria
CD:160553,CP:2335693,autoria
CD:136811,CP:2335761,autoria
CD:160601,CP:2335776,autoria
CD:139285,CP:2335811,autoria
CD:139285,CP:2335812,autoria
CD:160632,CP:2335818,autoria
CD:204572,CP:2335822,autoria
CD:204472,CP:2335826,autoria
CD:74646,CP:2335855,autoria
CD:204536,CP:2335859,autoria
CD:74057,CP:2335861,autoria
CD:204525,CP:2335882,autoria
CD:74299,CP:2335931,autoria
CD:160604,CP:2335953,autoria
CD:122466,CP:2335963,autoria
CD:204415,CP:2336039,autoria
CD:204516,CP:2336064,autoria
CD:178954,CP:2336078,autoria
CD:204544,CP:2336084,autoria
CD:204439,CP:2336086,autoria
CD:204472,CP:2336098,autoria
CD:156190,CP:2336099,autoria
CD:204488,CP:2336111,autoria
CD:204415,CP:2336132,autoria
CD:160575,CP:2336149,autoria
CD:74060,CP:2336173,autoria
CD:141470,CP:2336181,autoria
CD:204391,CP:2336218,autoria
CD:204439,CP:2336219,autoria
CD:204391,CP:2336220,autoria
CD:204391,CP:2336221,autoria
CD:204391,CP:2336230,autoria
CD:204415,CP:2336264,autoria
CD:204536,CP:2336276,autoria
CD:191923,CP:2336277,autoria
CD:204466,CP:2336282,autoria
CD:74471,CP:2336283,autoria
CD:74283,CP:2336284,autoria
CD:204415,CP:2336313,autoria
CD:204519,CP:2336314,autoria
CD:122974,CP:2336317,autoria
CD:204483,CP:2336370,autoria
CD:160569,CP:2336381,autoria
CD:204479,CP:2336383,autoria
CD:204516,CP:2336387,autoria
CD:178854,CP:2336393,autoria
CD:160598,CP:2336404,autoria
CD:160666,CP:2336408,autoria
CD:178927,CP:2336414,autoria
CD:204391,CP:2336418,autoria
CD:204391,CP:2336419,autoria
CD:204516,CP:2336420,autoria
CD:160512,CP:2336423,autoria
CD:178873,CP:2336429,autoria
CD:204391,CP:2336430,autoria
CO:253,CP:2336439,autoria
CO:253,CP:2336440,autoria
CD:215044,CP:2336442,autoria
CD:74419,CP:2336446,autoria
CD:178933,CP:2336456,autoria
CD:204544,CP:2336457,autoria
CD:204517,CP:2336481,autoria
CD:73441,CP:2336484,autoria
CD:213274,CP:2336487,autoria
CD:213274,CP:2336488,autoria
CD:213274,CP:2336489,autoria
CD:213274,CP:2336490,autoria
CD:74398,CP:2336500,autoria
CD:73486,CP:2336501,autoria
CD:204536,CP:2336503,autoria
CD:204536,CP:2336504,autoria
CD:204536,CP:2336505,autoria
CD:204536,CP:2336507,autoria
CD:204572,CP:2336517,autoria
CD:178876,CP:2336519,autoria
CD:204544,CP:2336524,autoria
CD:204544,CP:2336525,autoria
CD:160569,CP:2336539,autoria
CD:204534,CP:2336549,autoria
CD:74784,CP:2336566,autoria
CD:204352,CP:2336567,autoria
CD:204544,CP:2336609,autoria
CD:204544,CP:2336610,autoria
CD:204544,CP:2336612,autoria
CD:204526,CP:2336613,autoria
CD:204433,CP:2336649,autoria
CD:141421,CP:2336680,autoria
CD:178989,CP:2336711,autoria
CD:204536,CP:2336765,autoria
CD:204536,CP:2336766,autoria
CD:204544,CP:2336770,autoria
CD:204544,CP:2336771,autoria
CD:204544,CP:2336772,autoria
CD:204544,CP:2336773,autoria
CD:204544,CP:2336774,autoria
CD:204494,CP:2336819,autoria
CD:160588,CP:2336847,autoria
CD:204536,CP:2336928,autoria
CD:204536,CP:2336929,autoria
CD:204389,CP:2336935,autoria
CD:178989,CP:2336950,autoria
CD:178933,CP:2336953,autoria
CD:160542,CP:2336955,autoria
CD:160632,CP:2336964,autoria
CD:90201,CP:2336987,autoria
CD:204557,CP:2337016,autoria
CD:73486,CP:2337151,autoria
CD:73486,CP:2337152,autoria
CD:122974,CP:2337172,autoria
CD:74273,CP:2337200,autoria
CD:220008,CP:2337214,autoria
CD:178876,CP:2337241,autoria
CD:141422,CP:2337246,autoria
CD:160559,CP:2337259,autoria
CD:204483,CP:2337268,autoria
CD:220008,CP:2337294,autoria
CD:204384,CP:2337413,autoria
CD:74044,CP:2337415,autoria
CD:141459,CP:2337417,autoria
CD:141450,CP:2337427,autoria
CD:197438,CP:2337434,autoria
CD:204411,CP:2337441,autoria
CD:204534,CP:2337452,autoria
CD:204534,CP:2337503,autoria
CD:204392,CP:2337504,autoria
CD:160575,CP:2337513,autoria
CD:204472,CP:2338514,autoria
CD:74165,CP:2338610,autoria
CO:78,CP:2338611,autoria
CD:204516,CP:2338624,autoria
CD:204526,CP:2338625,autoria
CD:204516,CP:2338626,autoria
CD:204516,CP:2338627,autoria
CD:204516,CP:2338628,autoria
CD:204437,CP:2338654,autoria
CD:204536,CP:2338659,autoria
CD:204449,CP:2338689,autoria
CD:160570,CP:2338692,autoria
CD:160570,CP:2338693,autoria
CD:204567,CP:2338695,autoria
CD:204567,CP:2338697,autoria
CD:204572,CP:2338698,autoria
CD:204544,CP:2338732,autoria
CD:204392,CP:2338737,autoria
CD:204482,CP:2338740,autoria
CD:215044,CP:2338753,autoria
CD:204544,CP:2338773,autoria
CD:204517,CP:2338803,autoria
CD:204517,CP:2338804,autoria
CD:204517,CP:2338805,autoria
CD:204517,CP:2338806,autoria
CO:253,CP:2338807,autoria
CD:136811,CP:2338837,autoria
CD:204384,CP:2338855,autoria
CD:204535,CP:2338858,autoria
CD:160758,CP:2338868,autoria
CD:141408,CP:2338870,autoria
CD:141408,CP:2338871,autoria
CD:141408,CP:2338872,autoria
CD:160559,CP:2338906,autoria
CD:197438,CP:2338917,autoria
CD:141470,CP:2338954,autoria
CD:141470,CP:2338955,autoria
CD:178972,CP:2338970,autoria
CD:160632,CP:2339036,autoria
CO:78,CP:2339106,autoria
CD:204572,CP:2339111,autoria
CD:204491,CP:2339408,autoria
CD:178977,CP:2339412,autoria
CD:204387,CP:2339424,autoria
CD:204387,CP:2339425,autoria
CD:204396,CP:2339433,autoria
CD:164360,CP:2339469,autoria
CD:204499,CP:2339470,autoria
CD:141555,CP:2339471,autoria
CD:204471,CP:2339490,autoria
CD:204499,CP:2339508,autoria
CD:74317,CP:2339523,autoria
CD:160517,CP:2339631,autoria
CD:204544,CP:2339632,autoria
CD:204519,CP:2339645,autoria
CD:179587,CP:2339647,autoria
CD:204573,CP:2339658,autoria
CD:204573,CP:2339661,autoria
CD:74270,CP:2339665,autoria
CD:204536,CP:2339699,autoria
CD:73692,CP:2339700,autoria
CD:204391,CP:2339730,autoria
CD:204391,CP:2339731,autoria
CD:204391,CP:2339732,autoria
CD:154178,CP:2339760,autoria
CD:178993,CP:2339798,autoria
CD:217480,CP:2339891,autoria
CD:178876,CP:2339897,autoria
CD:204381,CP:2339898,autoria
CD:191923,CP:2339903,autoria
CD:220648,CP:2339906,autoria
CD:204544,CP:2339959,autoria
CD:204541,CP:2339981,autoria
CD:204381,CP:2340001,autoria
CD:204572,CP:2340003,autoria
CD:204544,CP:2340300,autoria
CD:204544,CP:2340304,autoria
CO:253,CP:2340309,autoria
CD:204380,CP:2340373,autoria
CD:204511,CP:2340394,autoria
CD:204511,CP:2340395,autoria
CD:205550,CP:2340407,autoria
CD:137070,CP:2340455,autoria
CD:74848,CP:2340511,autoria
CD:204380,CP:2340532,autoria
CD:204538,CP:2340533,autoria
CD:178972,CP:2340540,autoria
CD:204412,CP:2340585,autoria
CD:204391,CP:2340596,autoria
CD:204392,CP:2340659,autoria
CD:204392,CP:2340660,autoria
CD:204392,CP:2340662,autoria
CD:74398,CP:2340715,autoria
CD:204392,CP:2340727,autoria
CD:141391,CP:2340732,autoria
CO:253,CP:2340737,autoria
CD:204519,CP:2340746,autoria
CD:204557,CP:2340771,autoria
CD:204384,CP:2340802,autoria
CD:204372,CP:2340806,autoria
CD:204372,CP:2340807,autoria
CD:204372,CP:2340825,autoria
CD:198197,CP:2340840,autoria
CD:204366,CP:2340844,autoria
CD:150418,CP:2340854,autoria
CD:160512,CP:2341047,autoria
CO:101131,CP:2341076,autoria
CD:204517,CP:2341099,autoria
CD:178989,CP:2341100,autoria
CD:178989,CP:2341101,autoria
CD:178989,CP:2341107,autoria
CD:178989,CP:2341115,autoria
CD:157130,CP:2341120,autoria
CD:178989,CP:2341122,autoria
CD:178972,CP:2341370,autoria
CD:157130,CP:2341444,autoria
CD:204466,CP:2341456,autoria
CD:215044,CP:2341457,autoria
CD:215044,CP:2341461,autoria
CD:188097,CP:2341537,autoria
CD:178873,CP:2341553,autoria
CD:204384,CP:2341569,autoria
CD:204384,CP:2341571,autoria
CD:204384,CP:2341572,autoria
CD:204491,CP:2341585,autoria
CD:141555,CP:2341650,autoria
CD:178962,CP:2341681,autoria
CD:171617,CP:2341686,autoria
CD:74158,CP:2341709,autoria
CO:78,CP:2341717,autoria
CO:78,CP:2341724,autoria
CO:78,CP:2341731,autoria
CD:204437,CP:2341733,autoria
CO:78,CP:2341737,autoria
CD:178962,CP:2341779,autoria
CD:141488,CP:2341785,autoria
CO:538490,CP:2341786,autoria
CD:220667,CP:2341800,autoria
CO:78,CP:2341862,autoria
CD:204472,CP:2341882,autoria
CO:82,CP:2341890,autoria
CD:178993,CP:2341925,autoria
CD:204536,CP:2341927,autoria
CD:178993,CP:2341929,autoria
CO:253,CP:2341955,autoria
CD:204466,CP:2341971,autoria
CD:74784,CP:2342034,autoria
CD:74459,CP:2342035,autoria
CD:74060,CP:2342039,autoria
CD:204536,CP:2342042,autoria
CD:213762,CP:2342100,autoria
CD:160570,CP:2342115,autoria
CD:160570,CP:2342116,autoria
CD:160570,CP:2342150,autoria
CO:101772,CP:2342228,autoria
CD:204388,CP:2342257,autoria
CD:178986,CP:2342277,autoria
CD:204379,CP:2342290,autoria
CD:73486,CP:2342658,autoria
CD:73486,CP:2342664,autoria
CD:73486,CP:2342744,autoria
CD:73486,CP:2342749,autoria
CD:73486,CP:2342753,autoria
CD:141401,CP:2342764,autoria
CD:178993,CP:2342791,autoria
CD:160570,CP:2342971,autoria
CD:178989,CP:2342981,autoria
CD:178989,CP:2342982,autoria
CD:178989,CP:2342985,autoria
CD:160518,CP:2342991,autoria
CD:204428,CP:2342996,autoria
CD:178876,CP:2343006,autoria
CD:204440,CP:2343016,autoria
CD:204440,CP:2343018,autoria
CD:204556,CP:2343020,autoria
CD:178987,CP:2343051,autoria
CD:204392,CP:2343067,autoria
CD:204392,CP:2343068,autoria
CD:204522,CP:2343070,autoria
CD:160598,CP:2343074,autoria
CO:101772,CP:2343079,autoria
CD:178873,CP:2343080,autoria
CD:204386,CP:2343129,autoria
CD:74317,CP:2343163,autoria
CD:160559,CP:2343182,autoria
CD:204516,CP:2343349,autoria
CD:204516,CP:2343350,autoria
CD:213274,CP:2343381,autoria
CD:204488,CP:2343382,autoria
CO:253,CP:2343383,autoria
CO:253,CP:2343384,autoria
CD:73486,CP:2343385,autoria
CD:204464,CP:2343389,autoria
CD:204502,CP:2343463,autoria
CD:73486,CP:2343476,autoria
CO:78,CP:2344508,autoria
CD:213762,CP:2344521,autoria
CO:78,CP:2344522,autoria
CO:78,CP:2344523,autoria
CO:78,CP:2344525,autoria
CO:78,CP:2344526,autoria
CO:78,CP:2344527,autoria
CO:78,CP:2344528,autoria
CO:78,CP:2344529,autoria
CO:78,CP:2344530,autoria
CD:160518,CP:2344532,autoria
CD:193726,CP:2344534,autoria
CO:253,CP:2344542,autoria
CD:204466,CP:2344551,autoria
CD:160598,CP:2344571,autoria
CO:4,CP:2344709,autoria
CD:141508,CP:2344725,autoria
CD:204392,CP:2344750,autoria
CD:141401,CP:2344751,autoria
CD:204428,CP:2344752,autoria
CD:177282,CP:2344753,autoria
CD:204466,CP:2344763,autoria
CD:74262,CP:2344778,autoria
CD:141401,CP:2344786,autoria
CD:160598,CP:2344813,autoria
CO:78,CP:2344814,autoria
CD:178989,CP:2344815,autoria
CD:139285,CP:2344820,autoria
CD:139285,CP:2344821,autoria
CD:139285,CP:2344823,autoria
CD:204383,CP:2344834,autoria
CD:204383,CP:2344835,autoria
CD:204566,CP:2344836,autoria
CD:178947,CP:2344896,autoria
CO:78,CP:2344900,autoria
CO:78,CP:2344901,autoria
CO:78,CP:2344905,autoria
CO:78,CP:2344906,autoria
CO:78,CP:2344907,autoria
CO:78,CP:2344909,autoria
CO:253,CP:2344938,autoria
CD:204534,CP:2344997,autoria
CD:204534,CP:2344998,autoria
CD:151208,CP:2345030,autoria
CD:116379,CP:2345041,autoria
CD:204384,CP:2345060,autoria
CD:204571,CP:2345061,autoria
CD:204458,CP:2332986,autoria
CD:204464,CP:2333782,autoria
CD:204528,CP:2333838,autoria
CD:204501,CP:2333892,autoria
CD:204531,CP:2334114,autoria
CD:178889,CP:2334172,autoria
CD:204412,CP:2335124,autoria
CD:74784,CP:2335197,autoria
CD:72442,CP:2335257,autoria
CD:72442,CP:2335258,autoria
CD:72442,CP:2335259,autoria
CD:160610,CP:2335264,autoria
CD:160556,CP:2335319,autoria
CD:160569,CP:2335499,autoria
CD:160569,CP:2335503,autoria
CD:74283,CP:2335523,autoria
CD:204365,CP:2336099,autoria
CD:178925,CP:2336282,autoria
CD:204461,CP:2336314,autoria
CD:204534,CP:2336370,autoria
CD:74283,CP:2336381,autoria
CD:204412,CP:2336404,autoria
CD:160511,CP:2336414,autoria
CD:204464,CP:2336442,autoria
CD:74043,CP:2336481,autoria
CD:215044,CP:2336539,autoria
CD:204383,CP:2336549,autoria
CD:139285,CP:2336649,autoria
CD:204534,CP:2337268,autoria
CD:204528,CP:2337452,autoria
CD:204371,CP:2337503,autoria
CD:204535,CP:2338753,autoria
CD:204484,CP:2339433,autoria
CD:204410,CP:2339490,autoria
CD:204461,CP:2339645,autoria
CD:62881,CP:2339906,autoria
CD:204501,CP:2340715,autoria
CD:204461,CP:2340746,autoria
CD:204411,CP:2340840,autoria
CD:204559,CP:2340881,autoria
CD:204392,CP:2341099,autoria
CD:204466,CP:2341120,autoria
CD:204466,CP:2341444,autoria
CD:204464,CP:2341456,autoria
CD:157130,CP:2341457,autoria
CD:204466,CP:2341461,autoria
CD:204426,CP:2341800,autoria
CD:204540,CP:2341971,autoria
CD:160575,CP:2342034,autoria
CD:204451,CP:2343381,autoria
CD:178925,CP:2344763,autoria
CD:220538,CP:2344836,autoria
CD:178871,CP:2345030,autoria
CD:204473,CP:2332986,autoria
CD:204535,CP:2333782,autoria
CD:160569,CP:2334172,autoria
CD:204407,CP:2335197,autoria
CD:73604,CP:2335264,autoria
CD:74156,CP:2335319,autoria
CD:74283,CP:2335499,autoria
CD:74283,CP:2335503,autoria
CD:74376,CP:2335523,autoria
CD:204528,CP:2336314,autoria
CD:204383,CP:2336370,autoria
CD:160610,CP:2336381,autoria
CD:204535,CP:2336442,autoria
CD:178952,CP:2336481,autoria
CD:204483,CP:2336539,autoria
CD:204528,CP:2336549,autoria
CD:178889,CP:2336964,autoria
CD:141508,CP:2337268,autoria
CD:204407,CP:2338753,autoria
CD:204405,CP:2339490,autoria
CD:204523,CP:2339645,autoria
CD:193726,CP:2340746,autoria
CD:204371,CP:2340840,autoria
CD:204351,CP:2341099,autoria
CD:204534,CP:2341120,autoria
CD:204464,CP:2341444,autoria
CD:204535,CP:2341456,autoria
CD:204466,CP:2341457,autoria
CD:204464,CP:2341461,autoria
CD:204405,CP:2341971,autoria
CD:204509,CP:2342034,autoria
CD:204467,CP:2344763,autoria
CD:204440,CP:2345030,autoria
CD:204507,CP:2332986,autoria
CD:74784,CP:2333782,autoria
CD:74283,CP:2334172,autoria
CD:178887,CP:2335264,autoria
CD:178873,CP:2335319,autoria
CD:74376,CP:2335499,autoria
CD:74376,CP:2335503,autoria
CD:160610,CP:2335523,autoria
CD:141508,CP:2336370,autoria
CD:73604,CP:2336381,autoria
CD:178987,CP:2336442,autoria
CD:204478,CP:2336481,autoria
CD:74283,CP:2336539,autoria
CD:139285,CP:2337268,autoria
CD:108338,CP:2339490,autoria
CD:204516,CP:2339645,autoria
CD:204377,CP:2340746,autoria
CD:204355,CP:2341099,autoria
CD:178987,CP:2341120,autoria
CD:204535,CP:2341444,autoria
CD:204530,CP:2341456,autoria
CD:204464,CP:2341457,autoria
CD:204535,CP:2341461,autoria
CD:74398,CP:2344763,autoria
CD:204468,CP:2333782,autoria
CD:74376,CP:2334172,autoria
CD:74371,CP:2335264,autoria
CD:73604,CP:2335499,autoria
CD:160610,CP:2335503,autoria
CD:73604,CP:2335523,autoria
CD:139285,CP:2336370,autoria
CD:178887,CP:2336381,autoria
CD:74784,CP:2336442,autoria
CD:141555,CP:2336481,autoria
CD:160610,CP:2336539,autoria
CD:74419,CP:2337268,autoria
CD:204421,CP:2339490,autoria
CD:204528,CP:2339645,autoria
CD:204523,CP:2340746,autoria
CD:74784,CP:2341120,autoria
CD:204530,CP:2341444,autoria
CD:160641,CP:2341456,autoria
CD:204535,CP:2341457,autoria
CD:204530,CP:2341461,autoria
CD:139285,CP:2344763,autoria
CD:204407,CP:2333782,autoria
CD:73604,CP:2334172,autoria
